city,district,sub_district,area_sqft,bhk,property_type,furnishing,price_inr,price_per_sqft
Bangalore,Koramangala,Koramangala 4th Block,1250.0,2,Apartment,Semi-Furnished,13200000.0,10560.0
Bangalore,Koramangala,Koramangala 4th Block,1650.0,3,Apartment,Semi-Furnished,20500000.0,12424.242424242424
Bangalore,Koramangala,Koramangala 4th Block,850.0,1,Apartment,Semi-Furnished,9200000.0,10823.529411764706
Bangalore,Koramangala,Koramangala 4th Block,2500.0,5,Independent House,Semi-Furnished,42500000.0,17000.0
Bangalore,Koramangala,Koramangala 5th Block,800.0,1,Apartment,Semi-Furnished,8800000.0,11000.0
Bangalore,Koramangala,Koramangala 5th Block,2400.0,4,Independent House,Semi-Furnished,38500000.0,16041.666666666666
Bangalore,Koramangala,Koramangala 5th Block,1200.0,2,Apartment,Semi-Furnished,12800000.0,10666.666666666666
Bangalore,Koramangala,Koramangala 5th Block,2200.0,5,Apartment,Semi-Furnished,32800000.0,14909.09090909091
Bangalore,Koramangala,Koramangala 5th Block,1600.0,3,Apartment,Semi-Furnished,19800000.0,12375.0
Bangalore,Koramangala,Koramangala 6th Block,2350.0,4,Independent House,Unfurnished,35200000.0,14978.72340425532
Bangalore,Koramangala,Koramangala 6th Block,2180.0,5,Apartment,Unfurnished,29800000.0,13669.724770642202
Bangalore,Koramangala,Koramangala 6th Block,780.0,1,Apartment,Unfurnished,7800000.0,10000.0
Bangalore,Koramangala,Koramangala 6th Block,1180.0,2,Apartment,Unfurnished,11500000.0,9745.762711864407
Bangalore,Koramangala,Koramangala 6th Block,1580.0,3,Apartment,Unfurnished,17800000.0,11265.822784810127
Bangalore,Koramangala,Koramangala 7th Block,1220.0,2,Apartment,Fully Furnished,13500000.0,11065.573770491803
Bangalore,Koramangala,Koramangala 7th Block,2220.0,5,Apartment,Fully Furnished,35500000.0,15990.990990990991
Bangalore,Koramangala,Koramangala 7th Block,2450.0,4,Independent House,Fully Furnished,41500000.0,16938.775510204083
Bangalore,Koramangala,Koramangala 7th Block,820.0,1,Apartment,Fully Furnished,9500000.0,11585.365853658537
Bangalore,Koramangala,Koramangala 7th Block,1620.0,3,Apartment,Fully Furnished,21200000.0,13086.41975308642
Bangalore,Koramangala,Koramangala 8th Block,2300.0,4,Independent House,Semi-Furnished,36800000.0,16000.0
Bangalore,Koramangala,Koramangala 8th Block,1550.0,3,Apartment,Semi-Furnished,18800000.0,12129.032258064517
Bangalore,Koramangala,Koramangala 8th Block,1150.0,2,Apartment,Semi-Furnished,12200000.0,10608.695652173914
Bangalore,Koramangala,Koramangala 8th Block,780.0,1,Apartment,Semi-Furnished,8500000.0,10897.435897435897
Bangalore,Koramangala,Koramangala 8th Block,2150.0,5,Apartment,Semi-Furnished,31500000.0,14651.162790697674
Bangalore,Malleshwaram,15th Cross,2150.0,4,Builder Floor,Unfurnished,32500000.0,15116.279069767443
Bangalore,Malleshwaram,15th Cross,720.0,1,Apartment,Unfurnished,6500000.0,9027.777777777777
Bangalore,Malleshwaram,15th Cross,1480.0,3,Apartment,Unfurnished,15800000.0,10675.675675675675
Bangalore,Malleshwaram,15th Cross,1080.0,2,Apartment,Unfurnished,9800000.0,9074.074074074075
Bangalore,Malleshwaram,15th Cross,2180.0,5,Apartment,Unfurnished,27500000.0,12614.678899082568
Bangalore,Malleshwaram,18th Cross,2250.0,4,Builder Floor,Semi-Furnished,38500000.0,17111.11111111111
Bangalore,Malleshwaram,18th Cross,2220.0,5,Apartment,Semi-Furnished,32500000.0,14639.63963963964
Bangalore,Malleshwaram,18th Cross,780.0,1,Apartment,Semi-Furnished,7800000.0,10000.0
Bangalore,Malleshwaram,18th Cross,1120.0,2,Apartment,Semi-Furnished,11200000.0,10000.0
Bangalore,Malleshwaram,18th Cross,1520.0,3,Apartment,Semi-Furnished,18200000.0,11973.684210526315
Bangalore,Malleshwaram,Malleshwaram Circle,2200.0,5,Apartment,Semi-Furnished,30500000.0,13863.636363636364
Bangalore,Malleshwaram,Malleshwaram Circle,1100.0,2,Apartment,Semi-Furnished,10500000.0,9545.454545454546
Bangalore,Malleshwaram,Malleshwaram Circle,1500.0,3,Apartment,Semi-Furnished,17200000.0,11466.666666666666
Bangalore,Malleshwaram,Malleshwaram Circle,750.0,1,Apartment,Semi-Furnished,7200000.0,9600.0
Bangalore,Malleshwaram,Malleshwaram Circle,2200.0,4,Builder Floor,Semi-Furnished,35500000.0,16136.363636363636
Bangalore,Rajajinagar,Rajajinagar 1st Block,2250.0,5,Apartment,Semi-Furnished,26500000.0,11777.777777777777
Bangalore,Rajajinagar,Rajajinagar 1st Block,750.0,1,Apartment,Semi-Furnished,6200000.0,8266.666666666666
Bangalore,Rajajinagar,Rajajinagar 1st Block,1150.0,2,Apartment,Semi-Furnished,9200000.0,8000.0
Bangalore,Rajajinagar,Rajajinagar 1st Block,1550.0,3,Apartment,Semi-Furnished,15200000.0,9806.451612903225
Bangalore,Rajajinagar,Rajajinagar 1st Block,2300.0,4,Builder Floor,Semi-Furnished,30500000.0,13260.869565217392
Bangalore,Rajajinagar,Rajajinagar 2nd Block,1500.0,3,Apartment,Unfurnished,13800000.0,9200.0
Bangalore,Rajajinagar,Rajajinagar 2nd Block,2200.0,4,Builder Floor,Unfurnished,26500000.0,12045.454545454546
Bangalore,Rajajinagar,Rajajinagar 2nd Block,2200.0,5,Apartment,Unfurnished,23500000.0,10681.818181818182
Bangalore,Rajajinagar,Rajajinagar 2nd Block,700.0,1,Apartment,Unfurnished,5500000.0,7857.142857142857
Bangalore,Rajajinagar,Rajajinagar 2nd Block,1100.0,2,Apartment,Unfurnished,8500000.0,7727.272727272727
Bangalore,Rajajinagar,Rajajinagar 3rd Block,1600.0,3,Apartment,Semi-Furnished,16200000.0,10125.0
Bangalore,Rajajinagar,Rajajinagar 3rd Block,800.0,1,Apartment,Semi-Furnished,6800000.0,8500.0
Bangalore,Rajajinagar,Rajajinagar 3rd Block,2400.0,4,Builder Floor,Semi-Furnished,32500000.0,13541.666666666666
Bangalore,Rajajinagar,Rajajinagar 3rd Block,1200.0,2,Apartment,Semi-Furnished,9800000.0,8166.666666666667
Bangalore,Rajajinagar,Rajajinagar 3rd Block,2300.0,5,Apartment,Semi-Furnished,28500000.0,12391.304347826086
Bangalore,Sarjapur Road,Carmelaram,1250.0,3,Apartment,Semi-Furnished,9500000.0,7600.0
Bangalore,Sarjapur Road,Carmelaram,2500.0,4,Builder Floor,Semi-Furnished,32500000.0,13000.0
Bangalore,Sarjapur Road,Carmelaram,2350.0,5,Apartment,Semi-Furnished,28500000.0,12127.659574468085
Bangalore,Sarjapur Road,Carmelaram,1650.0,4,Apartment,Semi-Furnished,16200000.0,9818.181818181818
Bangalore,Sarjapur Road,Carmelaram,850.0,1,Apartment,Semi-Furnished,6200000.0,7294.117647058823
Bangalore,Sarjapur Road,Dommasandra,1200.0,3,Apartment,Unfurnished,8800000.0,7333.333333333333
Bangalore,Sarjapur Road,Dommasandra,1600.0,4,Apartment,Unfurnished,14800000.0,9250.0
Bangalore,Sarjapur Road,Dommasandra,2400.0,4,Builder Floor,Unfurnished,28500000.0,11875.0
Bangalore,Sarjapur Road,Dommasandra,800.0,1,Apartment,Unfurnished,5800000.0,7250.0
Bangalore,Sarjapur Road,Dommasandra,2300.0,5,Apartment,Unfurnished,25500000.0,11086.95652173913
Bangalore,Sarjapur Road,Harlur,1300.0,3,Apartment,Semi-Furnished,10200000.0,7846.153846153846
Bangalore,Sarjapur Road,Harlur,900.0,1,Apartment,Semi-Furnished,6800000.0,7555.555555555556
Bangalore,Sarjapur Road,Harlur,2400.0,6,Apartment,Semi-Furnished,30500000.0,12708.333333333334
Bangalore,Sarjapur Road,Harlur,1700.0,4,Apartment,Semi-Furnished,17200000.0,10117.64705882353
Bangalore,Sarjapur Road,Harlur,2600.0,5,Independent House,Semi-Furnished,34500000.0,13269.23076923077
Bangalore,Sarjapur Road,Wipro Circle,1750.0,4,Apartment,Fully Furnished,18800000.0,10742.857142857143
Bangalore,Sarjapur Road,Wipro Circle,950.0,1,Apartment,Fully Furnished,7500000.0,7894.736842105263
Bangalore,Sarjapur Road,Wipro Circle,2450.0,6,Apartment,Fully Furnished,33500000.0,13673.469387755102
Bangalore,Sarjapur Road,Wipro Circle,2700.0,5,Independent House,Fully Furnished,38500000.0,14259.25925925926
Bangalore,Sarjapur Road,Wipro Circle,1350.0,3,Apartment,Fully Furnished,11200000.0,8296.296296296296
Bangalore,Whitefield,Brookefield,900.0,1,Apartment,Fully Furnished,6800000.0,7555.555555555556
Bangalore,Whitefield,Brookefield,1300.0,3,Apartment,Fully Furnished,9800000.0,7538.461538461538
Bangalore,Whitefield,Brookefield,2400.0,5,Apartment,Fully Furnished,28500000.0,11875.0
Bangalore,Whitefield,Brookefield,2600.0,5,Independent House,Fully Furnished,32500000.0,12500.0
Bangalore,Whitefield,Brookefield,1700.0,4,Apartment,Fully Furnished,16500000.0,9705.882352941177
Bangalore,Whitefield,ITPL Main Road,2500.0,5,Independent House,Semi-Furnished,28500000.0,11400.0
Bangalore,Whitefield,ITPL Main Road,2350.0,5,Apartment,Semi-Furnished,26200000.0,11148.936170212766
Bangalore,Whitefield,ITPL Main Road,850.0,1,Apartment,Semi-Furnished,6200000.0,7294.117647058823
Bangalore,Whitefield,ITPL Main Road,1250.0,3,Apartment,Semi-Furnished,9200000.0,7360.0
Bangalore,Whitefield,ITPL Main Road,1650.0,4,Apartment,Semi-Furnished,15200000.0,9212.121212121212
Bangalore,Whitefield,Kadugodi,1680.0,4,Apartment,Semi-Furnished,16200000.0,9642.857142857143
Bangalore,Whitefield,Kadugodi,2380.0,5,Apartment,Semi-Furnished,27800000.0,11680.672268907563
Bangalore,Whitefield,Kadugodi,880.0,1,Apartment,Semi-Furnished,6500000.0,7386.363636363636
Bangalore,Whitefield,Kadugodi,2550.0,5,Independent House,Semi-Furnished,30500000.0,11960.78431372549
Bangalore,Whitefield,Kadugodi,1280.0,3,Apartment,Semi-Furnished,9500000.0,7421.875
Bangalore,Whitefield,Marathahalli,1320.0,3,Apartment,Fully Furnished,10500000.0,7954.545454545455
Bangalore,Whitefield,Marathahalli,2650.0,5,Independent House,Fully Furnished,34500000.0,13018.867924528302
Bangalore,Whitefield,Marathahalli,920.0,1,Apartment,Fully Furnished,7200000.0,7826.086956521739
Bangalore,Whitefield,Marathahalli,1720.0,4,Apartment,Fully Furnished,17800000.0,10348.837209302326
Bangalore,Whitefield,Marathahalli,2420.0,5,Apartment,Fully Furnished,30500000.0,12603.305785123966
Bangalore,Whitefield,Varthur Road,1600.0,4,Apartment,Unfurnished,14200000.0,8875.0
Bangalore,Whitefield,Varthur Road,1200.0,3,Apartment,Unfurnished,8500000.0,7083.333333333333
Bangalore,Whitefield,Varthur Road,2400.0,4,Independent House,Unfurnished,25500000.0,10625.0
Bangalore,Whitefield,Varthur Road,2300.0,5,Apartment,Unfurnished,24500000.0,10652.173913043478
Bangalore,Whitefield,Varthur Road,800.0,1,Apartment,Unfurnished,5800000.0,7250.0
Bangalore,Whitefield,Whitefield Main Road,1350.0,3,Apartment,Semi-Furnished,10200000.0,7555.555555555556
Bangalore,Whitefield,Whitefield Main Road,2450.0,5,Apartment,Semi-Furnished,29500000.0,12040.816326530612
Bangalore,Whitefield,Whitefield Main Road,900.0,1,Apartment,Semi-Furnished,6800000.0,7555.555555555556
Bangalore,Whitefield,Whitefield Main Road,1750.0,4,Apartment,Semi-Furnished,17200000.0,9828.57142857143
Bangalore,Whitefield,Whitefield Main Road,2700.0,5,Independent House,Semi-Furnished,33500000.0,12407.407407407407
Bangalore,Yelahanka,Attur,800.0,1,Apartment,Semi-Furnished,4800000.0,6000.0
Bangalore,Yelahanka,Attur,1200.0,3,Apartment,Semi-Furnished,7500000.0,6250.0
Bangalore,Yelahanka,Attur,1600.0,4,Apartment,Semi-Furnished,12200000.0,7625.0
Bangalore,Yelahanka,Attur,2400.0,4,Independent House,Semi-Furnished,23500000.0,9791.666666666666
Bangalore,Yelahanka,Attur,2300.0,5,Apartment,Semi-Furnished,21200000.0,9217.391304347826
Bangalore,Yelahanka,Kogilu,850.0,1,Apartment,Unfurnished,5200000.0,6117.64705882353
Bangalore,Yelahanka,Kogilu,1650.0,4,Apartment,Unfurnished,12800000.0,7757.575757575758
Bangalore,Yelahanka,Kogilu,2500.0,4,Independent House,Unfurnished,24500000.0,9800.0
Bangalore,Yelahanka,Kogilu,1250.0,3,Apartment,Unfurnished,7800000.0,6240.0
Bangalore,Yelahanka,Kogilu,2350.0,5,Apartment,Unfurnished,22200000.0,9446.808510638299
Bangalore,Yelahanka,Yelahanka New Town,1700.0,4,Apartment,Semi-Furnished,14200000.0,8352.941176470587
Bangalore,Yelahanka,Yelahanka New Town,2600.0,5,Independent House,Semi-Furnished,28500000.0,10961.538461538461
Bangalore,Yelahanka,Yelahanka New Town,2400.0,5,Apartment,Semi-Furnished,24500000.0,10208.333333333334
Bangalore,Yelahanka,Yelahanka New Town,900.0,1,Apartment,Semi-Furnished,5500000.0,6111.111111111111
Bangalore,Yelahanka,Yelahanka New Town,1300.0,3,Apartment,Semi-Furnished,8500000.0,6538.461538461538
